Tempo(s),Fila,E[N],E[W]
25620,70,21.058818,206.557017
25630,68,21.077367,206.819642
25640,68,21.095667,207.079979
25650,66,21.113405,207.334930
25660,67,21.131260,207.511723
25670,67,21.149360,207.690919
25680,65,21.166818,207.943339
25690,64,21.183730,208.110909
25700,64,21.200390,208.355651
25710,63,21.217108,208.521349
25720,62,21.233015,208.758852
25730,61,21.248595,208.993255
25740,62,21.263958,208.985981
25750,63,21.280035,209.145384
25760,61,21.295797,209.381576
25770,61,21.311152,209.533916
25780,61,21.326458,209.685769
25790,61,21.341552,209.835546
25800,61,21.356956,209.988365
25810,60,21.372045,210.218169
25820,61,21.387125,210.287723
25830,61,21.402598,210.441225
25840,61,21.417922,210.673429
25850,62,21.433220,210.745049
25860,63,21.449001,210.901588
25870,62,21.464732,211.057630
25880,62,21.480395,211.293282
25890,61,21.496030,211.528778
25900,62,21.511539,211.682695
25910,66,21.528019,211.605072
25920,66,21.545332,211.696360
25930,67,21.562691,211.868346
25940,67,21.580207,212.122230
25950,67,21.597710,212.376115
25960,66,21.614956,212.547066
25970,65,21.631838,212.795012
25980,66,21.648882,212.964011
25990,65,21.665861,213.213070
26000,66,21.682778,213.300126
26010,66,21.699808,213.468990
26020,64,21.716438,213.714718
26030,64,21.732805,213.877090
26040,61,21.748425,214.032118
26050,61,21.763321,214.180022
26060,61,21.778077,214.245638
26070,63,21.793439,214.317222
26080,66,21.809492,214.234102
26090,66,21.826429,214.482690
26100,67,21.843558,214.652436
26110,65,21.860294,214.899204
26120,64,21.876556,215.141428
26130,61,21.892164,215.377355
26140,62,21.907203,215.526639
26150,61,21.922499,215.678460
26160,61,21.937437,215.907956
26170,61,21.952127,216.053837
26180,64,21.967491,215.962791
26190,65,21.983898,216.125481
26200,66,22.000500,216.290095
26210,66,22.017336,216.457002
26220,67,22.034053,216.541559
26230,67,22.051196,216.792684
26240,63,22.067080,216.950234
26250,60,22.082171,217.181336
26260,59,22.096504,217.405093
26270,60,22.110914,217.548208
26280,60,22.125367,217.691740
26290,61,22.140022,217.755775
26300,62,22.155012,217.904567
26310,59,22.169419,218.129171
26320,62,22.183807,218.108999
26330,61,22.198656,218.337924
26340,59,22.212774,218.559751
26350,61,22.227122,218.539054
26360,61,22.241779,218.603017
26370,61,22.256528,218.749405
26380,62,22.271236,218.895380
26390,58,22.285408,219.036093
26400,59,22.299107,219.172158
26410,60,22.313114,219.311254
26420,57,22.326724,219.528115
26430,57,22.339843,219.740248
26440,55,22.352751,219.950403
26450,55,22.365242,220.074650
26460,55,22.377644,220.198015
26470,53,22.389483,220.397772
26480,56,22.401608,220.354599
26490,57,22.414403,220.481817
26500,58,22.427697,220.532085
26510,58,22.441084,220.665113
26520,57,22.454229,220.795751
26530,55,22.466912,220.921855
26540,56,22.479606,220.966197
26550,55,22.491760,221.087086
26560,55,22.503999,221.290714
26570,54,22.516339,221.413441
26580,53,22.527873,221.610238
26590,52,22.539027,221.803382
26600,50,22.549978,221.994606
26610,52,22.560364,221.933930
26620,53,22.571708,222.046884
26630,53,22.583375,222.163017
26640,54,22.594761,222.194327
26650,53,22.606275,222.308936
26660,52,22.617515,222.502932
26670,51,22.628222,222.691767
26680,50,22.638589,222.877329
26690,50,22.648841,223.061830
26700,48,22.659129,223.164424
26710,46,22.668578,223.258749
26720,47,22.677478,223.265365
26730,46,22.686277,223.435583
26740,48,22.695595,223.446318
26750,45,22.704249,223.615118
26760,47,22.712896,223.619242
26770,48,22.722163,223.711774
26780,48,22.731570,223.805675
26790,50,22.741322,223.820725
26800,50,22.751926,223.844203
26810,53,22.762984,223.790102
26820,52,22.774282,223.902583
26830,53,22.785443,224.013716
26840,51,22.796150,224.202516
26850,51,22.806654,224.389398
26860,52,22.817201,224.494515
26870,54,22.828451,224.524335
26880,56,22.840449,224.479439
26890,51,22.851678,224.673356
26900,50,22.861793,224.856390
26910,48,22.871577,224.953998
26920,49,22.881232,225.050339
26930,51,22.891422,225.069728
26940,52,22.901986,225.092855
26950,53,22.913011,225.202645
26960,52,22.924131,225.395543
26970,52,22.934912,225.585185
26980,54,22.946512,225.536207
26990,53,22.957734,225.647937
27000,53,22.968728,225.757433
27010,55,22.979877,225.786278
27020,55,22.991736,225.904260
27030,55,23.003578,226.104260
27040,57,23.015925,226.144849
27050,54,23.027753,226.344742
27060,53,23.038850,226.537531
27070,53,23.049782,226.564123
27080,50,23.060278,226.751028
27090,48,23.069983,226.930226
27100,45,23.079070,227.103414
27110,46,23.087380,227.021717
27120,45,23.095598,227.186294
27130,45,23.103967,227.269987
27140,45,23.112141,227.351763
27150,45,23.120504,227.435396
27160,45,23.128639,227.516784
27170,47,23.136980,227.517826
27180,47,23.145760,227.687931
27190,49,23.154923,227.697051
27200,49,23.164419,227.791827
27210,50,23.174045,227.805552
27220,49,23.183688,227.901767
27230,49,23.193169,228.078726
27240,48,23.202626,228.255520
27250,48,23.211884,228.347960
27260,51,23.221387,228.278038
27270,52,23.231886,228.382671
27280,51,23.242351,228.486965
27290,51,23.252658,228.507391
27300,50,23.262748,228.690318
27310,51,23.272595,228.788539
27320,53,23.282890,228.808833
27330,54,23.293800,228.917492
27340,53,23.304672,229.025780
27350,51,23.315016,229.211245
27360,51,23.325135,229.394567
27370,49,23.334965,229.575121
27380,50,23.344594,229.588712
27390,51,23.354360,229.686150
27400,52,23.364586,229.705650
27410,51,23.374824,229.890179
27420,51,23.384741,229.989099
27430,51,23.395014,230.091517
27440,50,23.404790,230.189048
27450,49,23.414229,230.365798
27460,49,23.423422,230.457605
27470,48,23.432239,230.545709
27480,48,23.441230,230.552969
27490,48,23.450164,230.724766
27500,48,23.459067,230.813715
27510,46,23.467719,230.982806
27520,45,23.475507,231.060783
27530,41,23.482124,231.209894
27540,43,23.488792,231.194187
27550,39,23.495469,231.343878
27560,37,23.500876,231.481111
27570,36,23.505720,231.612832
27580,36,23.510250,231.741496
27590,35,23.514479,231.701600
27600,34,23.518389,231.824117
27610,33,23.522138,231.945082
27620,32,23.525287,232.060152
27630,33,23.528676,232.094726
27640,31,23.531802,232.209567
27650,31,23.534503,232.320242
27660,31,23.537142,232.264487
27670,31,23.539839,232.375082
27680,34,23.543097,232.242668
27690,34,23.546874,232.363837
27700,36,23.551016,232.323054
27710,35,23.555483,232.368258
27720,35,23.559497,232.408989
27730,35,23.563623,232.533544
27740,35,23.567689,232.574777
27750,32,23.571205,232.693324
27760,31,23.573969,232.804476
27770,33,23.577096,232.753629
27780,30,23.579680,232.780208
27790,32,23.582254,232.724019
27800,31,23.585278,232.837614
27810,32,23.588057,232.866119
27820,30,23.590817,232.977114
27830,31,23.593229,233.001977
27840,32,23.595880,232.946556
27850,30,23.598310,233.054231
27860,28,23.599966,233.071627
27870,29,23.601693,233.089721
27880,28,23.603383,233.190048
27890,29,23.605060,233.125040
27900,28,23.606950,233.227307
27910,27,23.608321,233.241853
27920,27,23.609540,233.254901
27930,26,23.610753,233.350439
27940,26,23.611608,233.442442
27950,26,23.612463,233.534445
27960,24,23.612682,233.620169
27970,24,23.612727,233.538884
27980,25,23.613324,233.463179
27990,25,23.613819,233.551518
28000,25,23.614314,233.639857
28010,26,23.615158,233.649091
28020,26,23.615914,233.574976
28030,26,23.616693,233.583592
28040,26,23.617538,233.592865
28050,25,23.618295,233.601263
28060,23,23.618406,233.603269
28070,25,23.618618,233.523987
28080,25,23.619110,233.612047
28090,26,23.619833,233.537877
28100,24,23.620263,233.543065
28110,25,23.620585,233.547189
28120,24,23.620946,233.633837
28130,26,23.621309,233.474146
28140,27,23.622229,233.484205
28150,27,23.623429,233.579042
28160,28,23.624710,233.592637
28170,28,23.626263,233.690952
28180,25,23.627099,233.782178
28190,24,23.627385,233.867975
28200,26,23.627855,233.791409
28210,24,23.628373,233.879435
28220,22,23.628271,233.961341
28230,22,23.627695,234.038534
28240,19,23.626447,234.109076
28250,19,23.624809,234.175743
28260,18,23.622877,234.157313
28270,19,23.621114,234.140564
28280,19,23.619393,233.960227
28290,19,23.617761,234.026777
28300,19,23.615968,234.009772
28310,18,23.614318,234.076104
28320,18,23.612336,234.139129
28330,19,23.610540,234.122011
28340,17,23.608589,234.185300
28350,18,23.606557,234.165815
28360,19,23.604837,234.149416
28370,21,23.603792,233.976090
28380,22,23.602897,233.967937
28390,25,23.603027,233.806677
28400,26,23.603576,233.812893
28410,26,23.604494,233.822764
28420,26,23.605337,233.913419
28430,25,23.605897,234.001274
28440,25,23.606535,234.008312
28450,26,23.607055,234.014190
28460,25,23.607883,234.104652
28470,26,23.608512,234.030058
28480,28,23.609694,233.961063
28490,28,23.611235,234.058488
28500,28,23.612821,234.074924
28510,28,23.614311,234.090408
28520,30,23.616472,233.787501
28530,29,23.618553,233.808928
28540,28,23.620261,233.907787
28550,25,23.621318,234.000220
28560,26,23.621826,234.006023
28570,28,23.623256,233.939839
28580,28,23.624686,233.954795
28590,28,23.626217,234.051816
28600,29,23.627898,234.069233
28610,28,23.629554,234.005383
28620,32,23.631543,233.783183
28630,31,23.634383,233.892980
28640,31,23.636858,233.918316
28650,32,23.639568,233.865205
28660,33,23.642836,233.817690
28670,32,23.645808,233.928679
28680,32,23.648747,233.958625
28690,35,23.651854,233.828976
28700,39,23.656744,233.636805
28710,38,23.662088,233.771003
28720,37,23.666641,233.736568
28730,37,23.670953,233.780157
28740,38,23.675837,233.829402
28750,37,23.680684,233.958646
28760,38,23.685354,234.005768
28770,39,23.690470,234.057286
28780,39,23.695789,234.191215
28790,42,23.701600,234.088868
28800,42,23.707953,234.232951
28810,40,23.713667,234.370749
28820,37,23.719013,234.504956
28830,36,23.723531,234.631007
28840,37,23.727944,234.675546
28850,36,23.732334,234.719865
28860,36,23.736585,234.843279
28870,34,23.740626,234.964643
28880,35,23.744421,235.003046
28890,35,23.748317,235.122991
28900,35,23.752211,235.242936
28910,34,23.755820,235.360099
28920,32,23.758856,235.471593
28930,33,23.762000,235.503483
28940,30,23.764283,235.526833
28950,28,23.766072,235.625954
28960,29,23.767804,235.643826
28970,29,23.769480,235.580513
28980,28,23.770871,235.595025
28990,27,23.771784,235.604790
29000,26,23.772754,235.695683
29010,26,23.773562,235.704385
29020,28,23.774590,235.554317
29030,26,23.775615,235.565221
29040,27,23.776612,235.495503
29050,30,23.778033,235.349868
29060,32,23.780582,235.135667
29070,34,23.783773,235.088165
29080,33,23.786969,235.200629
29090,32,23.789991,235.311402
29100,32,23.792939,235.341445
29110,34,23.796022,235.292869
29120,35,23.799713,235.330272
29130,35,23.803451,235.368136
29140,35,23.807293,235.486941
29150,35,23.811133,235.605746
29160,34,23.814818,235.723043
29170,36,23.818673,235.602129
29180,38,23.822777,235.483951
29190,40,23.828261,235.459357
29200,40,23.833675,235.434141
29210,41,23.839245,235.490143
29220,41,23.845202,235.549969
29230,40,23.850771,235.685606
29240,39,23.855923,235.737470
29250,38,23.860985,235.788452
29260,38,23.865881,235.837789
29270,37,23.870604,235.965070
29280,36,23.874997,236.089126
29290,35,23.878988,236.209236
29300,35,23.883072,236.250508
29310,36,23.887282,236.133638
29320,38,23.891666,236.098295
29330,38,23.896476,236.226371
29340,39,23.901632,236.198683
29350,38,23.906754,236.250243
29360,37,23.911332,236.216923
29370,37,23.915719,236.261241
29380,38,23.920367,236.228695
29390,37,23.924940,236.274864
29400,38,23.929476,236.161999
29410,40,23.934720,236.135564
29420,39,23.939924,236.267214
29430,39,23.944945,236.317815
29440,39,23.950059,236.448600
29450,40,23.955582,236.424895
29460,41,23.961280,236.482181
29470,43,23.967587,236.466282
29480,43,23.974189,236.453359
29490,43,23.980290,236.435557
29500,42,23.986459,236.576579
29510,40,23.992356,236.714957
29520,39,23.997678,236.847696
29530,38,24.002552,236.896847
29540,38,24.007291,237.023852
29550,35,24.011193,237.063404
29560,37,24.015336,237.026150
29570,35,24.019422,237.067529
29580,35,24.023311,237.106955
29590,35,24.026860,237.143023
29600,35,24.030567,237.259768
29610,32,24.033534,237.290075
29620,33,24.036456,237.319939
29630,32,24.039185,237.347906
29640,32,24.041851,237.375233
29650,32,24.044535,237.481829
29660,29,24.046828,237.584579
29670,30,24.048524,237.602296
29680,32,24.051083,237.549462
29690,29,24.053148,237.649903
29700,29,24.054813,237.746409
29710,28,24.056486,237.763873
29720,26,24.057720,237.856098
29730,24,24.058275,237.941621
29740,26,24.058420,237.785782
29750,25,24.059008,237.792519
29760,24,24.059178,237.795132
29770,24,24.059158,237.874840
29780,25,24.059419,237.878315
29790,25,24.059732,237.803390
29800,25,24.060004,237.807006
29810,23,24.059804,237.884824
29820,22,24.059625,237.883956
29830,17,24.057842,237.946093
29840,19,24.055555,237.845518
29850,18,24.053802,237.829081
29860,17,24.051619,237.808389
29870,19,24.049418,237.708841
29880,16,24.046960,237.764116
29890,16,24.044268,237.817061
29900,15,24.041428,237.868529
29910,17,24.038442,237.761175
29920,19,24.036361,237.662892
29930,19,24.034472,237.645107
29940,18,24.032625,237.706238
29950,16,24.029976,237.759428
29960,16,24.027264,237.654943
29970,17,24.024906,237.554087
29980,16,24.022555,237.610093
29990,16,24.019643,237.582153
30000,16,24.016970,237.634923
30010,15,24.014037,237.685108
30020,16,24.011071,237.656559
30030,18,24.008693,237.555531
30040,17,24.006699,237.536641
30050,16,24.004140,237.590386
30060,16,24.001477,237.643087
30070,16,23.998816,237.695787
30080,17,23.996461,237.594983
30090,17,23.994136,237.650941
30100,16,23.991395,237.624549
30110,18,23.989155,237.524975
30120,19,23.987333,237.507720
30130,19,23.985678,237.570179
30140,21,23.984145,237.477707
30150,21,23.983156,237.546696
30160,20,23.981884,237.612889
30170,20,23.980565,237.678592
30180,21,23.979280,237.666560
30190,19,23.978042,237.733031
30200,18,23.976127,237.792784
30210,18,23.974141,237.773740
30220,17,23.971980,237.752945
30230,19,23.969845,237.654446
30240,20,23.968308,237.639876
30250,19,23.966893,237.704430
30260,18,23.965078,237.765006
30270,20,23.963563,237.672693
30280,22,23.962739,237.587337
30290,22,23.962140,237.582064
30300,24,23.961472,237.420734
30310,22,23.961115,237.495550
30320,24,23.960904,237.338981
30330,26,23.961455,237.267692
30340,25,23.961982,237.273674
30350,25,23.962150,237.198712
30360,24,23.962373,237.279071
30370,23,23.962074,237.354265
30380,24,23.962093,237.277835
30390,25,23.962372,237.204068
30400,23,23.962366,237.282056
30410,23,23.961719,237.199176
30420,22,23.961258,237.272613
30430,22,23.960856,237.269397
30440,20,23.959897,237.260662
30450,18,23.958031,237.320119
30460,17,23.955939,237.377331
30470,18,23.953928,237.358111
30480,17,23.951670,237.259316
30490,16,23.949387,237.237431
30500,15,23.946701,237.288619
30510,13,23.943352,237.333222
30520,14,23.940062,237.301300
30530,15,23.936986,237.271488
30540,14,23.933804,237.317651
30550,16,23.930687,237.210413
30560,14,23.927681,237.181295
30570,15,23.924537,237.150811
30580,16,23.921809,237.124451
30590,14,23.918872,237.172864
30600,15,23.915733,237.142397
30610,13,23.912446,237.187292
30620,16,23.909227,237.002434
30630,16,23.906602,236.977096
30640,17,23.904057,236.952542
30650,16,23.901555,237.005063
30660,17,23.899281,236.906546
30670,17,23.897272,236.810768
30680,17,23.895024,236.865695
30690,16,23.892560,236.918475
30700,16,23.889990,236.970171
30710,16,23.887363,236.944737
30720,16,23.884795,236.996416
30730,16,23.882268,236.971944
30740,17,23.879883,236.948875
30750,17,23.877646,237.003749
30760,17,23.875267,236.980710
30770,19,23.873103,236.883387
30780,19,23.871520,236.944657
30790,19,23.869938,237.005928
30800,16,23.868232,236.989542
30810,16,23.865679,237.041121
30820,15,23.863019,237.091632
30830,14,23.859979,237.138349
30840,15,23.856811,237.107337
30850,14,23.853849,237.154767
30860,15,23.850713,237.124034
30870,15,23.847841,237.095928
30880,16,23.845232,236.994132
30890,17,23.843006,236.972476
30900,21,23.841365,236.652161
30910,21,23.840388,236.643033
30920,22,23.839522,236.634995
30930,22,23.838908,236.629471
30940,23,23.838648,236.551559
30950,24,23.838702,236.476863
30960,24,23.838717,236.477626
30970,22,23.838443,236.551289
30980,23,23.838011,236.547596
30990,23,23.837757,236.545663
31000,24,23.837985,236.472810
31010,22,23.837618,236.545450
31020,21,23.836734,236.612953
31030,24,23.836258,236.457511
31040,25,23.836548,236.460993
31050,25,23.836923,236.540891
31060,25,23.837479,236.471445
31070,25,23.837826,236.475495
31080,26,23.838203,236.479845
31090,28,23.839213,236.415031
31100,30,23.840857,236.356595
31110,32,23.843159,236.304767
31120,33,23.846043,236.334035
31130,32,23.848729,236.436604
31140,32,23.851218,236.386675
31150,31,23.853586,236.486057
31160,31,23.855871,236.434138
31170,30,23.857951,236.455428
31180,29,23.859685,236.548487
31190,27,23.861104,236.638426
31200,26,23.862067,236.723849
31210,25,23.862625,236.805257
31220,26,23.863222,236.811759
31230,25,23.863872,236.894065
31240,27,23.864327,236.823885
31250,27,23.865331,236.909653
31260,27,23.866334,236.995422
31270,28,23.867359,236.930897
31280,28,23.868753,236.945289
31290,28,23.870074,237.034150
31300,29,23.871530,237.049136
31310,27,23.872580,237.060094
31320,26,23.873447,237.144418
31330,25,23.873833,237.223978
31340,26,23.874231,237.228407
31350,28,23.875138,237.162730
31360,28,23.876467,237.176433
31370,25,23.877279,237.260130
